disturbance_matrix_id,source_pool,sink_pool,proportion
292,AboveGroundSlowSoil,CO2,0.2822270095348358
292,AboveGroundSlowSoil,CH4,0.003135999897494912
292,AboveGroundSlowSoil,CO,0.028223000466823578
292,BelowGroundSlowSoil,BelowGroundSlowSoil,1.0
292,StemSnag,MediumSoil,1.0
292,BranchSnag,AboveGroundFastSoil,1.0
293,Merch,StemSnag,1.0
293,Foliage,CO2,0.8999999761581421
293,Foliage,CH4,0.009999999776482582
293,Foliage,CO,0.09000000357627869
293,Other,BranchSnag,0.75
293,Other,CO2,0.22499999403953552
293,Other,CH4,0.0024999999441206455
293,Other,CO,0.02250000089406967
293,CoarseRoots,AboveGroundFastSoil,0.5
293,CoarseRoots,BelowGroundFastSoil,0.5
293,FineRoots,AboveGroundVeryFastSoil,0.30862298607826233
293,FineRoots,BelowGroundVeryFastSoil,0.5
293,FineRoots,CO2,0.1722390055656433
293,FineRoots,CH4,0.001914000022225082
293,FineRoots,CO,0.01722400076687336
293,AboveGroundVeryFastSoil,AboveGroundVeryFastSoil,0.0007360000163316727
293,AboveGroundVeryFastSoil,CO2,0.8993369936943054
293,AboveGroundVeryFastSoil,CH4,0.009992999956011772
293,AboveGroundVeryFastSoil,CO,0.08993399888277054
293,BelowGroundVeryFastSoil,BelowGroundVeryFastSoil,1.0
293,AboveGroundFastSoil,AboveGroundFastSoil,0.15101000666618347
293,AboveGroundFastSoil,CO2,0.7640910148620605
293,AboveGroundFastSoil,CH4,0.008489999920129776
293,AboveGroundFastSoil,CO,0.0764089971780777
293,BelowGroundFastSoil,BelowGroundFastSoil,1.0
293,MediumSoil,MediumSoil,0.32313400506973267
293,MediumSoil,CO2,0.6091799736022949
293,MediumSoil,CH4,0.006769000086933374
293,MediumSoil,CO,0.06091799959540367
293,AboveGroundSlowSoil,AboveGroundSlowSoil,0.6172459721565247
293,AboveGroundSlowSoil,CO2,0.3444789946079254
293,AboveGroundSlowSoil,CH4,0.003828000044450164
293,AboveGroundSlowSoil,CO,0.03444800153374672
293,BelowGroundSlowSoil,BelowGroundSlowSoil,1.0
293,StemSnag,MediumSoil,1.0
293,BranchSnag,AboveGroundFastSoil,1.0
294,Merch,StemSnag,1.0
294,Foliage,CO2,0.8999999761581421
294,Foliage,CH4,0.009999999776482582
294,Foliage,CO,0.09000000357627869
294,Other,BranchSnag,0.7500020265579224
294,Other,CO2,0.22499799728393555
294,Other,CH4,0.0024999999441206455
294,Other,CO,0.02250000089406967
294,CoarseRoots,AboveGroundFastSoil,0.5
294,CoarseRoots,BelowGroundFastSoil,0.5
294,FineRoots,AboveGroundVeryFastSoil,0.4549480080604553
294,FineRoots,BelowGroundVeryFastSoil,0.5
294,FineRoots,CO2,0.0405460000038147
294,FineRoots,CH4,0.000450999999884516
294,FineRoots,CO,0.00405499991029501
294,AboveGroundVeryFastSoil,AboveGroundVeryFastSoil,0.031466998159885406
294,AboveGroundVeryFastSoil,CO2,0.8716800212860107
294,AboveGroundVeryFastSoil,CH4,0.009685000404715538
294,AboveGroundVeryFastSoil,CO,0.08716800063848495
294,BelowGroundVeryFastSoil,BelowGroundVeryFastSoil,1.0
294,AboveGroundFastSoil,AboveGroundFastSoil,0.35840699076652527
294,AboveGroundFastSoil,CO2,0.5774340033531189
294,AboveGroundFastSoil,CH4,0.006415999960154295
294,AboveGroundFastSoil,CO,0.057743001729249954
294,BelowGroundFastSoil,BelowGroundFastSoil,1.0
294,MediumSoil,MediumSoil,0.6078600287437439
294,MediumSoil,CO2,0.35292598605155945
294,MediumSoil,CH4,0.003920999821275473
294,MediumSoil,CO,0.03529300168156624
294,AboveGroundSlowSoil,AboveGroundSlowSoil,0.9098970293998718
294,AboveGroundSlowSoil,CO2,0.08109299838542938
294,AboveGroundSlowSoil,CH4,0.0009009999921545386
294,AboveGroundSlowSoil,CO,0.008108999580144882
294,BelowGroundSlowSoil,BelowGroundSlowSoil,1.0
294,StemSnag,MediumSoil,1.0
294,BranchSnag,AboveGroundFastSoil,1.0
295,Merch,MediumSoil,0.15000000596046448
295,Merch,Products,0.8500000238418579
295,Foliage,AboveGroundVeryFastSoil,1.0
295,Other,AboveGroundFastSoil,1.0
295,CoarseRoots,AboveGroundFastSoil,0.5
295,CoarseRoots,BelowGroundFastSoil,0.5
295,FineRoots,BelowGroundVeryFastSoil,1.0
295,AboveGroundVeryFastSoil,BelowGroundVeryFastSoil,1.0
295,BelowGroundVeryFastSoil,BelowGroundVeryFastSoil,1.0
295,AboveGroundFastSoil,BelowGroundFastSoil,1.0
295,BelowGroundFastSoil,BelowGroundFastSoil,1.0
295,MediumSoil,MediumSoil,1.0
295,AboveGroundSlowSoil,AboveGroundSlowSoil,1.0
295,BelowGroundSlowSoil,BelowGroundSlowSoil,1.0
295,StemSnag,MediumSoil,0.5
295,StemSnag,Products,0.5
295,BranchSnag,AboveGroundFastSoil,1.0
296,Merch,MediumSoil,1.0
296,Foliage,AboveGroundVeryFastSoil,1.0
296,Other,AboveGroundFastSoil,1.0
296,CoarseRoots,AboveGroundFastSoil,0.5
296,CoarseRoots,BelowGroundFastSoil,0.5
296,FineRoots,BelowGroundVeryFastSoil,1.0
296,AboveGroundVeryFastSoil,BelowGroundVeryFastSoil,1.0
296,BelowGroundVeryFastSoil,BelowGroundVeryFastSoil,1.0
296,AboveGroundFastSoil,BelowGroundFastSoil,1.0
296,BelowGroundFastSoil,BelowGroundFastSoil,1.0
296,MediumSoil,MediumSoil,1.0
296,AboveGroundSlowSoil,AboveGroundSlowSoil,1.0
296,BelowGroundSlowSoil,BelowGroundSlowSoil,1.0
296,StemSnag,MediumSoil,1.0
296,BranchSnag,AboveGroundFastSoil,1.0
297,Merch,StemSnag,1.0
297,Foliage,CO2,0.8999999761581421
297,Foliage,CH4,0.009999999776482582
297,Foliage,CO,0.09000000357627869
297,Other,BranchSnag,0.75
297,Other,CO2,0.22499999403953552
297,Other,CH4,0.0024999999441206455
297,Other,CO,0.02250000089406967
297,CoarseRoots,AboveGroundFastSoil,0.5
297,CoarseRoots,BelowGroundFastSoil,0.5
297,FineRoots,BelowGroundVeryFastSoil,0.9081630110740662
297,FineRoots,CO2,0.08265329897403717
297,FineRoots,CH4,0.0009183699730783701
297,FineRoots,CO,0.008265330456197262
297,AboveGroundVeryFastSoil,BelowGroundVeryFastSoil,0.0026859999634325504
297,AboveGroundVeryFastSoil,CO2,0.8975825905799866
297,AboveGroundVeryFastSoil,CH4,0.009973140433430672
297,AboveGroundVeryFastSoil,CO,0.0897582620382309
297,BelowGroundVeryFastSoil,BelowGroundVeryFastSoil,1.0
297,AboveGroundFastSoil,BelowGroundFastSoil,0.27726998925209045
297,AboveGroundFastSoil,CO2,0.6504570245742798
297,AboveGroundFastSoil,CH4,0.007227300200611353
297,AboveGroundFastSoil,CO,0.06504569947719574
297,BelowGroundFastSoil,BelowGroundFastSoil,1.0
297,MediumSoil,MediumSoil,0.3214600086212158
297,MediumSoil,CO2,0.6106860041618347
297,MediumSoil,CH4,0.006785400211811066
297,MediumSoil,CO,0.06106859818100929
297,AboveGroundSlowSoil,AboveGroundSlowSoil,0.8163260221481323
297,AboveGroundSlowSoil,CO2,0.16530659794807434
297,AboveGroundSlowSoil,CH4,0.0018367399461567402
297,AboveGroundSlowSoil,CO,0.016530660912394524
297,BelowGroundSlowSoil,BelowGroundSlowSoil,1.0
297,StemSnag,MediumSoil,1.0
297,BranchSnag,AboveGroundFastSoil,1.0
298,Merch,MediumSoil,0.029999999329447746
298,Merch,CO2,0.15299999713897705
298,Merch,CH4,0.0017000000225380063
298,Merch,CO,0.015300000086426735
298,Merch,Products,0.800000011920929
298,Foliage,AboveGroundVeryFastSoil,0.33000001311302185
298,Foliage,CO2,0.6029999852180481
298,Foliage,CH4,0.0066999997943639755
298,Foliage,CO,0.06030000001192093
298,Other,AboveGroundFastSoil,0.33000001311302185
298,Other,CO2,0.6029999852180481
298,Other,CH4,0.0066999997943639755
298,Other,CO,0.06030000001192093
298,CoarseRoots,AboveGroundFastSoil,0.5
298,CoarseRoots,BelowGroundFastSoil,0.5
298,FineRoots,BelowGroundVeryFastSoil,0.800000011920929
298,FineRoots,CO2,0.18000000715255737
298,FineRoots,CH4,0.0020000000949949026
298,FineRoots,CO,0.017999999225139618
298,AboveGroundVeryFastSoil,BelowGroundVeryFastSoil,0.800000011920929
298,AboveGroundVeryFastSoil,CO2,0.18000000715255737
298,AboveGroundVeryFastSoil,CH4,0.0020000000949949026
298,AboveGroundVeryFastSoil,CO,0.017999999225139618
298,BelowGroundVeryFastSoil,BelowGroundVeryFastSoil,1.0
298,AboveGroundFastSoil,BelowGroundFastSoil,0.800000011920929
298,AboveGroundFastSoil,CO2,0.18000000715255737
298,AboveGroundFastSoil,CH4,0.0020000000949949026
298,AboveGroundFastSoil,CO,0.017999999225139618
298,BelowGroundFastSoil,BelowGroundFastSoil,1.0
298,MediumSoil,MediumSoil,0.8999999761581421
298,MediumSoil,CO2,0.09000000357627869
298,MediumSoil,CH4,0.0010000000474974513
298,MediumSoil,CO,0.008999999612569809
298,AboveGroundSlowSoil,AboveGroundSlowSoil,1.0
298,BelowGroundSlowSoil,BelowGroundSlowSoil,1.0
298,StemSnag,MediumSoil,0.8999999761581421
298,StemSnag,CO2,0.09000000357627869
298,StemSnag,CH4,0.0010000000474974513
298,StemSnag,CO,0.008999999612569809
298,BranchSnag,AboveGroundFastSoil,0.800000011920929
298,BranchSnag,CO2,0.18000000715255737
298,BranchSnag,CH4,0.0020000000949949026
298,BranchSnag,CO,0.017999999225139618
299,Merch,MediumSoil,0.029999999329447746
299,Merch,CO2,0.15299999713897705
299,Merch,CH4,0.0017000000225380063
299,Merch,CO,0.015300000086426735
299,Merch,Products,0.800000011920929
299,Foliage,AboveGroundVeryFastSoil,0.33000001311302185
299,Foliage,CO2,0.6029999852180481
299,Foliage,CH4,0.0066999997943639755
299,Foliage,CO,0.06030000001192093
299,Other,AboveGroundFastSoil,0.33000001311302185
299,Other,CO2,0.6029999852180481
299,Other,CH4,0.0066999997943639755
299,Other,CO,0.06030000001192093
299,CoarseRoots,AboveGroundFastSoil,0.5
299,CoarseRoots,BelowGroundFastSoil,0.5
299,FineRoots,BelowGroundVeryFastSoil,0.800000011920929
299,FineRoots,CO2,0.18000000715255737
299,FineRoots,CH4,0.0020000000949949026
299,FineRoots,CO,0.017999999225139618
299,AboveGroundVeryFastSoil,BelowGroundVeryFastSoil,0.800000011920929
299,AboveGroundVeryFastSoil,CO2,0.18000000715255737
299,AboveGroundVeryFastSoil,CH4,0.0020000000949949026
299,AboveGroundVeryFastSoil,CO,0.017999999225139618
299,BelowGroundVeryFastSoil,BelowGroundVeryFastSoil,1.0
299,AboveGroundFastSoil,BelowGroundFastSoil,0.800000011920929
299,AboveGroundFastSoil,CO2,0.18000000715255737
299,AboveGroundFastSoil,CH4,0.0020000000949949026
299,AboveGroundFastSoil,CO,0.017999999225139618
299,BelowGroundFastSoil,BelowGroundFastSoil,1.0
299,MediumSoil,MediumSoil,0.8999999761581421
299,MediumSoil,CO2,0.09000000357627869
299,MediumSoil,CH4,0.0010000000474974513
299,MediumSoil,CO,0.008999999612569809
299,AboveGroundSlowSoil,AboveGroundSlowSoil,1.0
299,BelowGroundSlowSoil,BelowGroundSlowSoil,1.0
299,StemSnag,MediumSoil,0.8999999761581421
299,StemSnag,CO2,0.09000000357627869
299,StemSnag,CH4,0.0010000000474974513
299,StemSnag,CO,0.008999999612569809
299,BranchSnag,AboveGroundFastSoil,0.800000011920929
299,BranchSnag,CO2,0.18000000715255737
299,BranchSnag,CH4,0.0020000000949949026
299,BranchSnag,CO,0.017999999225139618
300,Merch,MediumSoil,0.029999999329447746
300,Merch,CO2,0.15299999713897705
300,Merch,CH4,0.0017000000225380063
300,Merch,CO,0.015300000086426735
300,Merch,Products,0.800000011920929
300,Foliage,AboveGroundVeryFastSoil,0.33000001311302185
300,Foliage,CO2,0.6029999852180481
300,Foliage,CH4,0.0066999997943639755
300,Foliage,CO,0.06030000001192093
300,Other,AboveGroundFastSoil,0.33000001311302185
300,Other,CO2,0.6029999852180481
300,Other,CH4,0.0066999997943639755
300,Other,CO,0.06030000001192093
300,CoarseRoots,AboveGroundFastSoil,0.5
300,CoarseRoots,BelowGroundFastSoil,0.5
300,FineRoots,BelowGroundVeryFastSoil,0.800000011920929
300,FineRoots,CO2,0.18000000715255737
300,FineRoots,CH4,0.0020000000949949026
300,FineRoots,CO,0.017999999225139618
300,AboveGroundVeryFastSoil,BelowGroundVeryFastSoil,0.800000011920929
300,AboveGroundVeryFastSoil,CO2,0.18000000715255737
300,AboveGroundVeryFastSoil,CH4,0.0020000000949949026
300,AboveGroundVeryFastSoil,CO,0.017999999225139618
300,BelowGroundVeryFastSoil,BelowGroundVeryFastSoil,1.0
300,AboveGroundFastSoil,BelowGroundFastSoil,0.800000011920929
300,AboveGroundFastSoil,CO2,0.18000000715255737
300,AboveGroundFastSoil,CH4,0.0020000000949949026
300,AboveGroundFastSoil,CO,0.017999999225139618
300,BelowGroundFastSoil,BelowGroundFastSoil,1.0
300,MediumSoil,MediumSoil,0.8999999761581421
300,MediumSoil,CO2,0.09000000357627869
300,MediumSoil,CH4,0.0010000000474974513
300,MediumSoil,CO,0.008999999612569809
300,AboveGroundSlowSoil,AboveGroundSlowSoil,1.0
300,BelowGroundSlowSoil,BelowGroundSlowSoil,1.0
300,StemSnag,MediumSoil,0.8999999761581421
300,StemSnag,CO2,0.09000000357627869
300,StemSnag,CH4,0.0010000000474974513
300,StemSnag,CO,0.008999999612569809
300,BranchSnag,AboveGroundFastSoil,0.800000011920929
300,BranchSnag,CO2,0.18000000715255737
300,BranchSnag,CH4,0.0020000000949949026
300,BranchSnag,CO,0.017999999225139618
301,Merch,MediumSoil,0.029999999329447746
301,Merch,CO2,0.15299999713897705
301,Merch,CH4,0.0017000000225380063
301,Merch,CO,0.015300000086426735
301,Merch,Products,0.800000011920929
301,Foliage,AboveGroundVeryFastSoil,0.33000001311302185
301,Foliage,CO2,0.6029999852180481
301,Foliage,CH4,0.0066999997943639755
301,Foliage,CO,0.06030000001192093
301,Other,AboveGroundFastSoil,0.33000001311302185
301,Other,CO2,0.6029999852180481
301,Other,CH4,0.0066999997943639755
301,Other,CO,0.06030000001192093
301,CoarseRoots,AboveGroundFastSoil,0.5
301,CoarseRoots,BelowGroundFastSoil,0.5
301,FineRoots,BelowGroundVeryFastSoil,0.800000011920929
301,FineRoots,CO2,0.18000000715255737
301,FineRoots,CH4,0.0020000000949949026
301,FineRoots,CO,0.017999999225139618
301,AboveGroundVeryFastSoil,BelowGroundVeryFastSoil,0.800000011920929
301,AboveGroundVeryFastSoil,CO2,0.18000000715255737
301,AboveGroundVeryFastSoil,CH4,0.0020000000949949026
301,AboveGroundVeryFastSoil,CO,0.017999999225139618
301,BelowGroundVeryFastSoil,BelowGroundVeryFastSoil,1.0
301,AboveGroundFastSoil,BelowGroundFastSoil,0.800000011920929
301,AboveGroundFastSoil,CO2,0.18000000715255737
301,AboveGroundFastSoil,CH4,0.0020000000949949026
301,AboveGroundFastSoil,CO,0.017999999225139618
301,BelowGroundFastSoil,BelowGroundFastSoil,1.0
301,MediumSoil,MediumSoil,0.8999999761581421
301,MediumSoil,CO2,0.09000000357627869
301,MediumSoil,CH4,0.0010000000474974513
301,MediumSoil,CO,0.008999999612569809
301,AboveGroundSlowSoil,AboveGroundSlowSoil,1.0
301,BelowGroundSlowSoil,BelowGroundSlowSoil,1.0
301,StemSnag,MediumSoil,0.8999999761581421
301,StemSnag,CO2,0.09000000357627869
301,StemSnag,CH4,0.0010000000474974513
301,StemSnag,CO,0.008999999612569809
301,BranchSnag,AboveGroundFastSoil,0.800000011920929
301,BranchSnag,CO2,0.18000000715255737
301,BranchSnag,CH4,0.0020000000949949026
301,BranchSnag,CO,0.017999999225139618
302,Merch,MediumSoil,0.029999999329447746
302,Merch,CO2,0.15299999713897705
302,Merch,CH4,0.0017000000225380063
302,Merch,CO,0.015300000086426735
302,Merch,Products,0.800000011920929
302,Foliage,AboveGroundVeryFastSoil,0.33000001311302185
302,Foliage,CO2,0.6029999852180481
302,Foliage,CH4,0.0066999997943639755
302,Foliage,CO,0.06030000001192093
302,Other,AboveGroundFastSoil,0.33000001311302185
302,Other,CO2,0.6029999852180481
302,Other,CH4,0.0066999997943639755
302,Other,CO,0.06030000001192093
302,CoarseRoots,AboveGroundFastSoil,0.5
302,CoarseRoots,BelowGroundFastSoil,0.5
302,FineRoots,BelowGroundVeryFastSoil,0.800000011920929
302,FineRoots,CO2,0.18000000715255737
302,FineRoots,CH4,0.0020000000949949026
302,FineRoots,CO,0.017999999225139618
302,AboveGroundVeryFastSoil,BelowGroundVeryFastSoil,0.800000011920929
302,AboveGroundVeryFastSoil,CO2,0.18000000715255737
302,AboveGroundVeryFastSoil,CH4,0.0020000000949949026
302,AboveGroundVeryFastSoil,CO,0.017999999225139618
302,BelowGroundVeryFastSoil,BelowGroundVeryFastSoil,1.0
302,AboveGroundFastSoil,BelowGroundFastSoil,0.800000011920929
302,AboveGroundFastSoil,CO2,0.18000000715255737
302,AboveGroundFastSoil,CH4,0.0020000000949949026
302,AboveGroundFastSoil,CO,0.017999999225139618
302,BelowGroundFastSoil,BelowGroundFastSoil,1.0
302,MediumSoil,MediumSoil,0.8999999761581421
302,MediumSoil,CO2,0.09000000357627869
302,MediumSoil,CH4,0.0010000000474974513
302,MediumSoil,CO,0.008999999612569809
302,AboveGroundSlowSoil,AboveGroundSlowSoil,1.0
302,BelowGroundSlowSoil,BelowGroundSlowSoil,1.0
302,StemSnag,MediumSoil,0.8999999761581421
302,StemSnag,CO2,0.09000000357627869
302,StemSnag,CH4,0.0010000000474974513
302,StemSnag,CO,0.008999999612569809
302,BranchSnag,AboveGroundFastSoil,0.800000011920929
302,BranchSnag,CO2,0.18000000715255737
302,BranchSnag,CH4,0.0020000000949949026
302,BranchSnag,CO,0.017999999225139618
303,Merch,MediumSoil,0.12999999523162842
303,Merch,CO2,0.06300000101327896
303,Merch,CH4,0.000699999975040555
303,Merch,CO,0.006300000008195639
303,Merch,Products,0.800000011920929
303,Foliage,AboveGroundVeryFastSoil,0.6000000238418579
303,Foliage,CO2,0.36000001430511475
303,Foliage,CH4,0.004000000189989805
303,Foliage,CO,0.035999998450279236
303,Other,AboveGroundFastSoil,0.6000000238418579
303,Other,CO2,0.36000001430511475
303,Other,CH4,0.004000000189989805
303,Other,CO,0.035999998450279236
303,CoarseRoots,AboveGroundFastSoil,0.5
303,CoarseRoots,BelowGroundFastSoil,0.5
303,FineRoots,BelowGroundVeryFastSoil,0.6499999761581421
303,FineRoots,CO2,0.3149999976158142
303,FineRoots,CH4,0.0035000001080334187
303,FineRoots,CO,0.03150000050663948
303,AboveGroundVeryFastSoil,BelowGroundVeryFastSoil,0.30000001192092896
303,AboveGroundVeryFastSoil,CO2,0.6299999952316284
303,AboveGroundVeryFastSoil,CH4,0.007000000216066837
303,AboveGroundVeryFastSoil,CO,0.06300000101327896
303,BelowGroundVeryFastSoil,BelowGroundVeryFastSoil,1.0
303,AboveGroundFastSoil,BelowGroundFastSoil,0.30000001192092896
303,AboveGroundFastSoil,CO2,0.6299999952316284
303,AboveGroundFastSoil,CH4,0.007000000216066837
303,AboveGroundFastSoil,CO,0.06300000101327896
303,BelowGroundFastSoil,BelowGroundFastSoil,1.0
303,MediumSoil,MediumSoil,0.6499999761581421
303,MediumSoil,CO2,0.3149999976158142
303,MediumSoil,CH4,0.0035000001080334187
303,MediumSoil,CO,0.03150000050663948
303,AboveGroundSlowSoil,AboveGroundSlowSoil,1.0
303,BelowGroundSlowSoil,BelowGroundSlowSoil,1.0
303,StemSnag,MediumSoil,0.6499999761581421
303,StemSnag,CO2,0.3149999976158142
303,StemSnag,CH4,0.0035000001080334187
303,StemSnag,CO,0.03150000050663948
303,BranchSnag,AboveGroundFastSoil,0.30000001192092896
303,BranchSnag,CO2,0.6299999952316284
303,BranchSnag,CH4,0.007000000216066837
303,BranchSnag,CO,0.06300000101327896
304,Merch,MediumSoil,0.12999999523162842
304,Merch,CO2,0.06300000101327896
304,Merch,CH4,0.000699999975040555
304,Merch,CO,0.006300000008195639
304,Merch,Products,0.800000011920929
304,Foliage,AboveGroundVeryFastSoil,0.6000000238418579
304,Foliage,CO2,0.36000001430511475
304,Foliage,CH4,0.004000000189989805
304,Foliage,CO,0.035999998450279236
304,Other,AboveGroundFastSoil,0.6000000238418579
304,Other,CO2,0.36000001430511475
304,Other,CH4,0.004000000189989805
304,Other,CO,0.035999998450279236
304,CoarseRoots,AboveGroundFastSoil,0.5
304,CoarseRoots,BelowGroundFastSoil,0.5
304,FineRoots,BelowGroundVeryFastSoil,0.6499999761581421
304,FineRoots,CO2,0.3149999976158142
304,FineRoots,CH4,0.0035000001080334187
304,FineRoots,CO,0.03150000050663948
304,AboveGroundVeryFastSoil,BelowGroundVeryFastSoil,0.30000001192092896
304,AboveGroundVeryFastSoil,CO2,0.6299999952316284
304,AboveGroundVeryFastSoil,CH4,0.007000000216066837
304,AboveGroundVeryFastSoil,CO,0.06300000101327896
304,BelowGroundVeryFastSoil,BelowGroundVeryFastSoil,1.0
304,AboveGroundFastSoil,AboveGroundFastSoil,0.30000001192092896
304,AboveGroundFastSoil,CO2,0.6299999952316284
304,AboveGroundFastSoil,CH4,0.007000000216066837
304,AboveGroundFastSoil,CO,0.06300000101327896
304,BelowGroundFastSoil,BelowGroundFastSoil,1.0
304,MediumSoil,MediumSoil,0.6499999761581421
304,MediumSoil,CO2,0.3149999976158142
304,MediumSoil,CH4,0.0035000001080334187
304,MediumSoil,CO,0.03150000050663948
304,AboveGroundSlowSoil,AboveGroundSlowSoil,1.0
304,BelowGroundSlowSoil,BelowGroundSlowSoil,1.0
304,StemSnag,MediumSoil,0.6499999761581421
304,StemSnag,CO2,0.3149999976158142
304,StemSnag,CH4,0.0035000001080334187
304,StemSnag,CO,0.03150000050663948
304,BranchSnag,AboveGroundFastSoil,0.30000001192092896
304,BranchSnag,CO2,0.6299999952316284
304,BranchSnag,CH4,0.007000000216066837
304,BranchSnag,CO,0.06300000101327896
305,Merch,MediumSoil,0.029999999329447746
305,Merch,CO2,0.15299999713897705
305,Merch,CH4,0.0017000000225380063
305,Merch,CO,0.015300000086426735
305,Merch,Products,0.800000011920929
305,Foliage,AboveGroundVeryFastSoil,0.33000001311302185
305,Foliage,CO2,0.6029999852180481
305,Foliage,CH4,0.0066999997943639755
305,Foliage,CO,0.06030000001192093
305,Other,AboveGroundFastSoil,0.33000001311302185
305,Other,CO2,0.6029999852180481
305,Other,CH4,0.0066999997943639755
305,Other,CO,0.06030000001192093
305,CoarseRoots,AboveGroundFastSoil,0.5
305,CoarseRoots,BelowGroundFastSoil,0.5
305,FineRoots,BelowGroundVeryFastSoil,0.800000011920929
305,FineRoots,CO2,0.18000000715255737
305,FineRoots,CH4,0.0020000000949949026
305,FineRoots,CO,0.017999999225139618
305,AboveGroundVeryFastSoil,BelowGroundVeryFastSoil,0.800000011920929
305,AboveGroundVeryFastSoil,CO2,0.18000000715255737
305,AboveGroundVeryFastSoil,CH4,0.0020000000949949026
305,AboveGroundVeryFastSoil,CO,0.017999999225139618
305,BelowGroundVeryFastSoil,BelowGroundVeryFastSoil,1.0
305,AboveGroundFastSoil,BelowGroundFastSoil,0.800000011920929
305,AboveGroundFastSoil,CO2,0.18000000715255737
305,AboveGroundFastSoil,CH4,0.0020000000949949026
305,AboveGroundFastSoil,CO,0.017999999225139618
305,BelowGroundFastSoil,BelowGroundFastSoil,1.0
305,MediumSoil,MediumSoil,0.8999999761581421
305,MediumSoil,CO2,0.09000000357627869
305,MediumSoil,CH4,0.0010000000474974513
305,MediumSoil,CO,0.008999999612569809
305,AboveGroundSlowSoil,AboveGroundSlowSoil,1.0
305,BelowGroundSlowSoil,BelowGroundSlowSoil,1.0
305,StemSnag,MediumSoil,0.8999999761581421
305,StemSnag,CO2,0.09000000357627869
305,StemSnag,CH4,0.0010000000474974513
305,StemSnag,CO,0.008999999612569809
305,BranchSnag,AboveGroundFastSoil,0.800000011920929
305,BranchSnag,CO2,0.18000000715255737
305,BranchSnag,CH4,0.0020000000949949026
305,BranchSnag,CO,0.017999999225139618
306,Merch,MediumSoil,0.029999999329447746
306,Merch,CO2,0.15299999713897705
306,Merch,CH4,0.0017000000225380063
306,Merch,CO,0.015300000086426735
306,Merch,Products,0.800000011920929
306,Foliage,AboveGroundVeryFastSoil,0.33000001311302185
306,Foliage,CO2,0.6029999852180481
306,Foliage,CH4,0.0066999997943639755
306,Foliage,CO,0.06030000001192093
306,Other,AboveGroundFastSoil,0.33000001311302185
306,Other,CO2,0.6029999852180481
306,Other,CH4,0.0066999997943639755
306,Other,CO,0.06030000001192093
306,CoarseRoots,AboveGroundFastSoil,0.5
306,CoarseRoots,BelowGroundFastSoil,0.5
306,FineRoots,BelowGroundVeryFastSoil,0.800000011920929
306,FineRoots,CO2,0.18000000715255737
306,FineRoots,CH4,0.0020000000949949026
306,FineRoots,CO,0.017999999225139618
306,AboveGroundVeryFastSoil,BelowGroundVeryFastSoil,0.800000011920929
306,AboveGroundVeryFastSoil,CO2,0.18000000715255737
306,AboveGroundVeryFastSoil,CH4,0.0020000000949949026
306,AboveGroundVeryFastSoil,CO,0.017999999225139618
306,BelowGroundVeryFastSoil,BelowGroundVeryFastSoil,1.0
306,AboveGroundFastSoil,BelowGroundFastSoil,0.800000011920929
306,AboveGroundFastSoil,CO2,0.18000000715255737
306,AboveGroundFastSoil,CH4,0.0020000000949949026
306,AboveGroundFastSoil,CO,0.017999999225139618
306,BelowGroundFastSoil,BelowGroundFastSoil,1.0
306,MediumSoil,MediumSoil,0.8999999761581421
306,MediumSoil,CO2,0.09000000357627869
306,MediumSoil,CH4,0.0010000000474974513
306,MediumSoil,CO,0.008999999612569809
306,AboveGroundSlowSoil,AboveGroundSlowSoil,1.0
306,BelowGroundSlowSoil,BelowGroundSlowSoil,1.0
306,StemSnag,MediumSoil,0.8999999761581421
306,StemSnag,CO2,0.09000000357627869
306,StemSnag,CH4,0.0010000000474974513
306,StemSnag,CO,0.008999999612569809
306,BranchSnag,AboveGroundFastSoil,0.800000011920929
306,BranchSnag,CO2,0.18000000715255737
306,BranchSnag,CH4,0.0020000000949949026
306,BranchSnag,CO,0.017999999225139618
307,Merch,MediumSoil,0.0860000029206276
307,Merch,CO2,0.10260000079870224
307,Merch,CH4,0.0011399999493733048
307,Merch,CO,0.010259999893605709
307,Merch,Products,0.800000011920929
307,Foliage,AboveGroundVeryFastSoil,0.5299999713897705
307,Foliage,CO2,0.4230000078678131
307,Foliage,CH4,0.004699999932199717
307,Foliage,CO,0.04230000078678131
307,Other,AboveGroundFastSoil,0.5299999713897705
307,Other,CO2,0.4230000078678131
307,Other,CH4,0.004699999932199717
307,Other,CO,0.04230000078678131
307,CoarseRoots,AboveGroundFastSoil,0.5
307,CoarseRoots,BelowGroundFastSoil,0.5
307,FineRoots,BelowGroundVeryFastSoil,0.8569999933242798
307,FineRoots,CO2,0.12870000302791595
307,FineRoots,CH4,0.0014299999456852674
307,FineRoots,CO,0.01286999974399805
307,AboveGroundVeryFastSoil,BelowGroundVeryFastSoil,0.7139999866485596
307,AboveGroundVeryFastSoil,CO2,0.2574000060558319
307,AboveGroundVeryFastSoil,CH4,0.002859999891370535
307,AboveGroundVeryFastSoil,CO,0.0257399994879961
307,BelowGroundVeryFastSoil,BelowGroundVeryFastSoil,1.0
307,AboveGroundFastSoil,BelowGroundFastSoil,0.7139999866485596
307,AboveGroundFastSoil,CO2,0.2574000060558319
307,AboveGroundFastSoil,CH4,0.002859999891370535
307,AboveGroundFastSoil,CO,0.0257399994879961
